StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus,Salary
8131,7.4,2,2,2,86,4.0,No,Yes,74,68,NotPlaced,0.0
8132,6.5,0,1,0,67,3.5,No,Yes,55,67,NotPlaced,0.0
8133,7.7,2,2,2,90,4.8,Yes,Yes,81,88,Placed,504676.0
8134,7.5,1,2,0,69,4.1,No,Yes,55,68,NotPlaced,0.0
8135,7.4,0,2,1,89,4.3,Yes,Yes,79,70,NotPlaced,0.0
8136,8.2,0,3,0,77,4.0,Yes,No,69,85,NotPlaced,0.0
8137,7.5,0,3,0,83,3.8,Yes,Yes,75,65,Placed,419556.0
8138,8.1,2,3,1,85,4.8,Yes,Yes,74,84,Placed,765927.0
8139,7.9,0,1,1,61,4.4,No,No,55,64,NotPlaced,0.0
8140,7.7,1,1,0,64,3.8,No,No,60,68,NotPlaced,0.0
8141,8.3,2,3,2,90,4.4,Yes,Yes,78,87,Placed,438772.0
8142,7.4,2,1,1,80,4.1,Yes,No,55,71,NotPlaced,0.0
8143,7.9,2,3,2,85,4.8,Yes,Yes,75,81,Placed,664763.0
8144,7.4,1,2,1,86,4.5,No,Yes,82,65,NotPlaced,0.0
8145,7.7,1,2,0,71,4.4,No,Yes,59,74,NotPlaced,0.0
8146,8.5,1,3,2,90,4.8,No,No,82,63,Placed,534211.0
8147,7.7,1,1,2,76,4.0,No,Yes,59,62,Placed,506877.0
8148,7.5,1,2,1,66,4.0,No,Yes,58,76,NotPlaced,0.0
8149,8.2,2,3,2,87,4.8,Yes,Yes,74,87,Placed,355661.0
8150,7.9,1,2,1,85,4.8,No,No,81,79,Placed,646161.0
8151,7.5,0,1,1,72,4.6,Yes,Yes,55,64,NotPlaced,0.0
8152,7.8,1,3,1,75,4.6,Yes,Yes,83,80,Placed,483743.0
8153,7.6,1,2,1,87,4.3,No,No,60,80,NotPlaced,0.0
8154,7.5,1,1,1,66,4.3,No,No,57,63,NotPlaced,0.0
8155,7.8,2,3,2,90,4.7,Yes,Yes,78,82,Placed,318806.0
8156,8.3,1,1,0,86,4.2,No,Yes,55,71,Placed,481540.0
8157,8.3,2,3,3,90,4.8,Yes,Yes,76,77,Placed,564092.0
8158,8.2,2,3,2,90,4.6,Yes,Yes,76,85,Placed,726453.0
8159,7.0,1,1,0,79,4.3,No,No,55,70,NotPlaced,0.0
8160,6.6,1,1,0,73,3.9,No,Yes,55,61,NotPlaced,0.0
8161,8.6,2,3,2,90,4.8,Yes,Yes,79,87,Placed,357086.0
8162,8.0,2,3,0,90,4.8,No,Yes,65,86,NotPlaced,0.0
8163,7.7,2,3,2,87,4.8,Yes,Yes,80,82,Placed,527162.0
8164,8.2,0,3,0,81,4.2,Yes,Yes,68,85,Placed,553148.0
8165,8.4,2,3,2,90,4.8,Yes,Yes,70,82,Placed,333003.0
8166,6.5,0,1,0,76,4.7,No,Yes,59,68,NotPlaced,0.0
8167,6.9,0,1,0,60,4.6,No,No,80,67,NotPlaced,0.0
8168,8.1,2,3,2,90,4.8,Yes,Yes,89,84,Placed,493794.0
8169,6.6,1,1,1,75,3.9,Yes,Yes,63,69,NotPlaced,0.0
8170,7.9,1,1,2,87,4.2,No,Yes,80,75,NotPlaced,0.0
8171,7.5,1,2,0,83,4.7,No,Yes,62,83,Placed,762770.0
8172,8.6,0,3,3,90,4.8,Yes,Yes,70,84,Placed,411054.0
8173,8.4,1,3,2,78,4.5,Yes,Yes,78,73,Placed,715087.0
8174,7.9,2,3,2,90,4.6,Yes,Yes,75,87,Placed,492630.0
8175,7.5,0,2,0,70,3.5,Yes,Yes,80,76,Placed,690082.0
8176,9.0,2,3,0,90,4.8,Yes,Yes,85,80,Placed,545186.0
8177,7.9,0,3,2,80,4.7,Yes,Yes,77,83,Placed,741483.0
8178,6.5,1,1,0,88,3.9,No,No,69,67,NotPlaced,0.0
8179,7.3,1,1,1,67,4.4,No,Yes,57,58,NotPlaced,0.0
8180,7.9,0,3,1,86,4.6,Yes,Yes,76,88,Placed,330815.0
8181,7.0,1,1,0,74,4.5,No,No,57,61,NotPlaced,0.0
8182,7.1,1,1,3,75,4.4,Yes,Yes,74,82,NotPlaced,0.0
8183,7.3,1,2,0,83,4.5,Yes,Yes,56,71,Placed,501586.0
8184,6.7,0,1,0,70,4.7,Yes,Yes,61,85,Placed,421159.0
8185,8.6,1,2,1,90,4.2,No,Yes,71,68,Placed,592644.0
8186,8.4,0,3,2,88,4.3,Yes,Yes,84,84,Placed,489542.0
8187,8.4,2,3,0,89,4.8,Yes,Yes,71,85,NotPlaced,0.0
8188,7.9,0,2,0,69,4.0,No,Yes,57,73,NotPlaced,0.0
8189,7.6,1,1,1,74,3.9,Yes,No,55,65,NotPlaced,0.0
8190,7.9,1,3,1,90,4.8,Yes,Yes,77,85,Placed,680013.0
8191,7.6,1,2,0,67,4.2,No,Yes,74,75,NotPlaced,0.0
8192,6.5,1,2,0,89,4.5,No,Yes,61,70,NotPlaced,0.0
8193,7.4,1,2,1,84,4.6,No,Yes,55,70,NotPlaced,0.0
8194,8.2,0,2,2,86,4.5,Yes,No,78,65,NotPlaced,0.0
8195,8.1,2,3,2,77,4.5,Yes,Yes,84,68,NotPlaced,0.0
8196,7.6,1,1,1,70,4.4,No,No,58,63,NotPlaced,0.0
8197,8.4,2,3,2,90,4.8,Yes,Yes,79,83,Placed,463265.0
8198,8.6,2,3,2,87,4.7,Yes,Yes,86,84,Placed,618578.0
8199,7.4,1,1,0,74,3.8,No,No,73,70,NotPlaced,0.0
8200,7.6,1,1,1,71,4.2,No,No,64,71,NotPlaced,0.0
8201,7.6,0,1,0,77,3.0,No,No,55,69,NotPlaced,0.0
8202,8.0,2,3,3,90,4.8,Yes,Yes,78,85,Placed,733139.0
8203,6.5,1,2,0,67,3.9,No,No,55,67,NotPlaced,0.0
8204,7.6,1,2,1,77,4.4,Yes,Yes,76,87,NotPlaced,0.0
8205,7.3,0,2,0,82,4.5,No,Yes,57,82,NotPlaced,0.0
8206,6.5,1,1,2,69,4.2,Yes,No,57,65,NotPlaced,0.0
8207,8.4,2,3,0,90,4.8,Yes,Yes,80,86,Placed,760819.0
8208,8.3,0,1,1,72,3.8,No,No,58,67,NotPlaced,0.0
8209,6.9,1,2,0,80,3.4,No,No,55,71,NotPlaced,0.0
8210,7.5,0,2,1,70,3.8,Yes,Yes,78,87,Placed,712581.0
8211,8.1,2,3,0,84,4.8,Yes,Yes,83,82,Placed,492775.0
8212,8.0,2,1,2,90,4.6,Yes,Yes,87,85,NotPlaced,0.0
8213,7.7,1,1,1,75,4.5,No,Yes,65,74,NotPlaced,0.0
8214,8.3,2,3,2,86,4.6,Yes,Yes,79,84,Placed,746105.0
8215,8.4,2,3,2,90,4.8,Yes,Yes,76,87,Placed,770171.0
8216,7.7,2,3,1,85,4.2,Yes,Yes,74,82,NotPlaced,0.0
8217,6.5,1,1,1,80,3.6,No,No,57,67,NotPlaced,0.0
8218,8.3,2,1,1,71,3.9,No,Yes,58,66,NotPlaced,0.0
8219,7.7,1,2,1,61,3.7,No,Yes,55,63,NotPlaced,0.0
8220,7.4,0,2,1,79,3.6,No,Yes,55,65,NotPlaced,0.0
8221,8.0,2,1,2,77,4.4,Yes,Yes,56,75,NotPlaced,0.0
8222,6.8,1,3,0,61,4.3,No,No,59,68,NotPlaced,0.0
8223,7.5,1,1,0,75,4.1,Yes,Yes,83,57,NotPlaced,0.0
8224,7.6,1,1,0,84,4.2,Yes,Yes,62,64,NotPlaced,0.0
8225,7.7,1,1,0,69,4.0,No,No,55,69,NotPlaced,0.0
8226,7.8,1,1,0,61,3.4,No,No,63,63,NotPlaced,0.0
8227,8.3,1,1,2,83,4.0,Yes,Yes,76,67,Placed,533068.0
8228,8.3,2,1,2,83,4.4,Yes,Yes,59,86,NotPlaced,0.0
8229,8.5,1,3,2,90,4.7,Yes,Yes,76,87,Placed,610110.0
8230,6.5,1,1,0,70,4.0,No,Yes,59,71,NotPlaced,0.0
8231,8.7,2,3,2,90,4.8,Yes,Yes,90,86,Placed,539877.0
8232,6.6,0,1,3,84,3.7,No,No,75,67,NotPlaced,0.0
8233,6.7,0,1,1,78,4.3,No,No,60,66,NotPlaced,0.0
8234,8.3,1,2,1,80,4.3,Yes,Yes,71,84,Placed,729541.0
8235,7.4,1,1,1,70,4.0,No,No,56,67,NotPlaced,0.0
8236,7.7,1,1,2,88,4.2,No,Yes,65,88,Placed,366734.0
8237,6.8,0,1,1,67,3.4,No,Yes,59,68,NotPlaced,0.0
8238,8.0,1,2,0,88,4.4,Yes,Yes,78,76,Placed,572229.0
8239,7.4,1,1,1,72,4.0,No,No,55,69,NotPlaced,0.0
8240,6.6,0,1,1,66,3.8,No,No,62,58,NotPlaced,0.0
8241,7.5,1,1,0,64,4.3,No,No,59,69,NotPlaced,0.0
8242,8.3,0,3,1,80,4.8,Yes,Yes,75,67,Placed,483515.0
8243,7.5,1,3,2,72,4.5,Yes,Yes,65,86,NotPlaced,0.0
8244,8.0,2,2,2,88,4.4,No,No,75,80,NotPlaced,0.0
8245,8.4,1,3,2,84,4.8,Yes,Yes,81,84,NotPlaced,0.0
8246,7.7,1,3,2,86,4.7,Yes,Yes,69,88,Placed,672068.0
8247,7.7,1,2,0,86,4.5,No,Yes,72,79,Placed,620852.0
8248,7.8,1,2,2,85,4.3,No,Yes,68,78,Placed,377364.0
8249,8.4,1,3,2,80,4.5,Yes,Yes,72,73,Placed,673772.0
8250,6.7,0,1,1,68,4.3,No,No,68,62,NotPlaced,0.0
8251,7.5,1,1,1,79,3.9,No,No,55,73,NotPlaced,0.0
8252,7.5,2,1,1,78,4.3,No,Yes,55,71,NotPlaced,0.0
8253,8.5,2,3,2,90,4.8,Yes,Yes,79,82,Placed,624418.0
8254,8.3,0,3,1,86,4.3,Yes,Yes,55,88,Placed,644583.0
8255,8.3,2,3,0,73,4.5,Yes,Yes,71,87,NotPlaced,0.0
8256,8.5,1,3,2,89,4.8,Yes,Yes,77,88,Placed,538545.0
8257,8.0,0,3,0,88,4.4,Yes,Yes,78,83,NotPlaced,0.0
8258,8.7,1,3,2,90,4.8,Yes,Yes,68,81,Placed,720588.0
8259,8.1,0,3,0,76,3.9,Yes,Yes,66,83,NotPlaced,0.0
8260,8.0,2,3,2,86,3.8,Yes,Yes,87,86,Placed,439391.0
8261,8.5,2,3,0,85,4.5,Yes,Yes,86,84,Placed,416113.0
8262,8.5,2,3,3,90,4.7,Yes,Yes,80,80,Placed,315024.0
8263,7.5,1,3,3,90,4.8,Yes,No,64,82,Placed,743313.0
8264,8.1,2,3,2,90,3.8,Yes,Yes,90,77,Placed,734379.0
8265,8.3,1,3,2,76,4.5,Yes,Yes,76,65,Placed,561822.0
8266,8.3,2,3,2,89,4.8,Yes,No,82,84,Placed,761003.0
8267,7.5,1,3,1,79,3.8,Yes,Yes,58,67,NotPlaced,0.0
8268,7.5,0,1,1,75,4.3,No,No,80,82,NotPlaced,0.0
8269,7.0,1,1,0,70,4.1,No,No,56,62,NotPlaced,0.0
8270,7.8,0,2,2,82,4.8,Yes,Yes,77,68,NotPlaced,0.0
8271,7.4,1,3,2,73,4.1,Yes,Yes,86,78,Placed,361858.0
8272,8.1,2,3,2,90,4.7,No,No,67,76,NotPlaced,0.0
8273,7.6,2,2,2,80,4.8,Yes,Yes,75,83,Placed,357339.0
8274,6.7,1,1,0,74,3.5,No,No,65,62,NotPlaced,0.0
8275,8.0,2,3,2,90,4.8,Yes,Yes,79,86,Placed,368423.0
8276,7.6,1,2,1,81,4.4,Yes,Yes,75,88,Placed,445135.0
8277,8.6,1,3,2,90,4.8,Yes,Yes,85,87,Placed,461273.0
8278,8.6,0,3,2,90,4.7,Yes,Yes,71,88,Placed,642045.0
8279,7.8,1,3,2,78,4.8,Yes,Yes,78,67,NotPlaced,0.0
8280,7.5,1,3,0,83,4.8,Yes,Yes,75,84,Placed,528632.0
8281,8.7,2,3,2,90,4.6,Yes,Yes,81,82,Placed,648809.0
8282,7.7,1,2,1,74,4.5,No,No,55,68,NotPlaced,0.0
8283,7.4,1,1,1,70,4.3,No,Yes,72,75,NotPlaced,0.0
8284,7.8,2,1,1,87,4.4,Yes,Yes,82,79,NotPlaced,0.0
8285,6.7,1,3,2,86,4.1,Yes,Yes,86,82,Placed,568728.0
8286,6.5,1,2,0,81,4.1,No,No,55,85,NotPlaced,0.0
8287,8.4,2,3,2,90,4.3,Yes,Yes,87,85,Placed,439215.0
8288,7.5,1,1,0,71,4.1,No,Yes,66,74,NotPlaced,0.0
8289,7.9,1,2,2,86,4.8,No,Yes,87,84,NotPlaced,0.0
8290,7.4,0,2,2,82,4.8,Yes,Yes,88,66,Placed,441062.0
8291,7.5,1,1,0,77,4.1,No,Yes,58,70,NotPlaced,0.0
8292,7.7,1,3,2,87,4.5,Yes,Yes,82,81,Placed,588750.0
8293,6.5,1,1,1,83,4.4,No,No,55,65,NotPlaced,0.0
8294,8.3,2,1,2,84,4.8,Yes,Yes,69,85,Placed,680094.0
8295,7.6,1,1,1,80,3.7,No,Yes,61,58,NotPlaced,0.0
8296,6.7,2,2,1,76,3.9,Yes,Yes,55,84,Placed,743758.0
8297,7.6,0,1,1,83,3.4,No,Yes,55,64,Placed,643891.0
8298,7.7,1,2,3,78,4.4,No,No,71,68,NotPlaced,0.0
8299,8.4,0,1,0,78,4.5,No,Yes,55,66,NotPlaced,0.0
8300,6.8,2,1,0,65,4.6,Yes,Yes,55,63,NotPlaced,0.0
8301,8.2,2,3,2,73,4.3,Yes,Yes,55,70,NotPlaced,0.0
8302,7.5,0,1,0,72,4.5,Yes,Yes,55,70,NotPlaced,0.0
8303,7.8,1,2,0,84,4.4,No,Yes,60,65,NotPlaced,0.0
8304,8.4,2,3,2,90,4.7,Yes,Yes,74,84,Placed,479469.0
8305,7.7,1,1,0,71,3.9,No,No,65,67,NotPlaced,0.0
8306,7.8,1,3,2,83,4.6,No,Yes,70,82,Placed,394084.0
8307,8.3,2,3,2,85,4.8,Yes,Yes,73,80,NotPlaced,0.0
8308,7.5,0,1,0,82,4.6,Yes,Yes,62,69,Placed,443877.0
8309,6.5,0,2,1,65,4.2,Yes,No,57,62,NotPlaced,0.0
8310,7.9,1,3,2,75,4.6,No,Yes,82,84,Placed,339054.0
8311,7.7,0,2,1,75,4.1,Yes,Yes,79,66,Placed,317128.0
8312,8.4,2,3,2,90,4.7,Yes,Yes,69,88,Placed,585478.0
8313,8.1,0,3,2,77,4.8,No,No,62,81,NotPlaced,0.0
8314,7.6,2,3,2,87,4.3,Yes,Yes,76,82,Placed,659722.0
8315,8.0,1,3,2,78,3.7,No,No,55,71,NotPlaced,0.0
8316,7.6,1,2,1,74,4.7,No,Yes,77,85,NotPlaced,0.0
8317,6.5,1,2,1,69,4.5,No,Yes,61,68,NotPlaced,0.0
8318,6.7,0,1,0,74,4.0,No,No,60,63,NotPlaced,0.0
8319,7.9,0,2,2,81,4.3,Yes,No,84,61,NotPlaced,0.0
8320,8.5,1,3,0,90,4.8,Yes,Yes,79,88,Placed,669700.0
8321,6.5,1,1,0,78,4.5,No,Yes,75,68,NotPlaced,0.0
8322,7.9,2,3,2,90,4.8,Yes,Yes,77,83,Placed,336830.0
8323,6.5,1,2,1,65,4.6,No,Yes,62,87,NotPlaced,0.0
8324,7.0,1,1,1,86,3.8,No,No,57,72,NotPlaced,0.0
8325,6.5,1,2,1,79,3.1,No,Yes,63,69,Placed,772118.0
8326,8.7,1,3,2,79,4.6,Yes,Yes,76,88,NotPlaced,0.0
8327,7.6,1,2,2,76,4.5,Yes,Yes,82,63,Placed,702386.0
8328,8.2,2,3,2,90,4.8,Yes,Yes,74,88,Placed,470422.0
8329,6.5,1,1,1,66,3.3,No,No,55,60,NotPlaced,0.0
8330,6.7,1,2,1,76,4.6,Yes,Yes,71,68,NotPlaced,0.0
8331,8.6,2,3,2,84,4.6,Yes,Yes,80,85,Placed,543922.0
8332,7.4,1,2,0,64,4.7,Yes,Yes,77,65,NotPlaced,0.0
8333,6.5,1,1,2,85,4.3,No,Yes,73,71,NotPlaced,0.0
8334,7.5,1,1,0,75,3.6,No,No,55,62,NotPlaced,0.0
8335,6.5,2,3,0,81,3.5,No,Yes,55,62,NotPlaced,0.0
8336,8.6,1,3,0,89,4.5,Yes,Yes,80,72,Placed,554876.0
8337,7.9,2,3,2,82,4.8,Yes,Yes,90,84,Placed,504103.0
8338,7.5,1,1,1,68,4.4,Yes,No,62,69,NotPlaced,0.0
8339,7.9,2,3,2,90,4.6,Yes,No,65,84,NotPlaced,0.0
8340,8.3,1,3,2,90,4.8,Yes,Yes,73,83,Placed,523116.0
8341,7.5,0,1,0,63,3.6,Yes,No,71,70,NotPlaced,0.0
8342,8.5,1,3,1,72,3.8,No,Yes,55,65,Placed,370638.0
8343,7.6,0,3,2,87,4.8,No,Yes,79,62,Placed,687905.0
8344,6.5,1,2,2,81,3.6,Yes,Yes,89,80,Placed,524373.0
8345,8.4,1,3,0,75,4.4,Yes,Yes,68,86,Placed,716144.0
8346,7.9,0,3,1,84,4.3,Yes,No,83,84,Placed,686700.0
8347,7.6,0,1,1,62,4.1,No,No,55,68,NotPlaced,0.0
8348,8.4,2,3,1,86,4.7,Yes,Yes,90,80,Placed,729414.0
8349,7.2,2,3,2,90,4.7,Yes,Yes,83,86,Placed,708040.0
8350,7.9,0,1,0,79,4.4,Yes,No,55,85,NotPlaced,0.0
8351,6.6,0,1,0,71,4.3,No,Yes,56,64,NotPlaced,0.0
8352,8.3,0,3,2,79,3.7,Yes,Yes,68,84,Placed,311686.0
8353,8.1,2,3,0,81,4.7,Yes,Yes,84,83,Placed,708189.0
8354,8.6,2,3,2,90,4.8,Yes,Yes,89,84,Placed,611373.0
8355,7.7,1,3,1,82,4.5,Yes,Yes,68,79,NotPlaced,0.0
8356,6.5,1,1,0,77,4.7,No,No,55,83,NotPlaced,0.0
8357,8.6,2,2,1,90,4.6,Yes,Yes,81,80,Placed,702615.0
8358,7.2,1,2,2,70,4.1,No,No,61,69,NotPlaced,0.0
8359,7.8,1,2,0,77,4.4,Yes,Yes,69,80,NotPlaced,0.0
8360,6.5,1,3,2,78,4.2,No,Yes,78,71,NotPlaced,0.0
8361,7.5,0,1,2,78,4.6,No,Yes,68,71,NotPlaced,0.0
8362,8.3,2,2,2,90,4.6,Yes,Yes,80,83,Placed,322788.0
8363,8.3,1,3,2,89,4.7,Yes,Yes,70,86,Placed,515994.0
8364,8.5,2,3,0,90,4.8,No,Yes,76,80,Placed,583101.0
8365,6.6,1,2,0,71,4.6,No,No,55,67,NotPlaced,0.0
8366,8.1,2,3,1,90,4.7,Yes,Yes,74,88,NotPlaced,0.0
8367,7.3,0,1,1,71,4.6,No,No,57,67,NotPlaced,0.0
8368,7.6,0,1,1,72,4.4,No,Yes,69,76,NotPlaced,0.0
8369,8.6,1,3,3,84,4.5,Yes,Yes,73,85,Placed,461572.0
8370,6.9,1,1,0,68,3.7,No,No,55,64,NotPlaced,0.0
8371,7.5,1,2,0,65,4.1,No,Yes,55,69,NotPlaced,0.0
8372,8.3,2,3,2,90,4.3,Yes,Yes,75,82,NotPlaced,0.0
8373,8.4,1,1,2,69,4.4,No,No,76,65,NotPlaced,0.0
8374,8.5,2,3,2,90,4.1,Yes,Yes,77,78,Placed,375236.0
8375,8.5,1,1,2,88,4.5,Yes,Yes,76,79,Placed,743470.0
8376,9.0,2,3,2,90,4.8,Yes,Yes,76,83,Placed,666655.0
8377,8.4,2,3,1,83,4.8,Yes,No,64,64,Placed,472332.0
8378,8.4,0,3,0,90,4.8,Yes,Yes,80,82,Placed,562058.0
8379,8.6,2,3,2,90,4.8,Yes,Yes,80,85,NotPlaced,0.0
8380,8.3,2,3,1,79,4.4,Yes,Yes,75,85,NotPlaced,0.0
8381,7.6,1,1,0,79,4.2,Yes,No,57,61,NotPlaced,0.0
8382,7.6,1,1,1,77,4.8,No,Yes,63,68,NotPlaced,0.0
8383,7.5,1,1,1,68,4.5,No,Yes,59,63,NotPlaced,0.0
8384,7.4,1,3,2,80,4.4,Yes,Yes,73,72,Placed,507080.0
8385,6.5,1,1,0,79,4.3,No,Yes,60,73,NotPlaced,0.0
8386,6.5,0,2,2,82,4.3,Yes,Yes,82,88,NotPlaced,0.0
8387,7.7,1,1,0,72,4.5,No,Yes,72,63,Placed,754756.0
8388,8.4,1,3,2,90,4.8,Yes,Yes,72,85,NotPlaced,0.0
8389,7.4,1,1,0,72,4.1,No,Yes,76,74,NotPlaced,0.0
8390,8.3,1,3,2,90,4.7,Yes,Yes,80,85,Placed,359027.0
8391,6.8,1,3,2,78,4.5,Yes,Yes,76,85,NotPlaced,0.0
8392,6.7,2,3,0,85,4.4,Yes,Yes,84,83,Placed,481573.0
8393,7.4,1,2,3,83,4.7,Yes,Yes,59,81,Placed,377444.0
8394,7.3,0,2,1,70,3.7,Yes,Yes,55,74,Placed,404048.0
8395,7.8,1,2,2,90,4.5,Yes,Yes,80,64,Placed,556440.0
8396,8.3,2,3,2,90,4.8,Yes,Yes,76,86,Placed,316994.0
8397,7.6,1,1,1,66,4.3,No,No,56,71,NotPlaced,0.0
8398,6.5,1,2,0,76,4.5,Yes,Yes,75,82,NotPlaced,0.0
8399,8.4,1,0,0,75,4.7,Yes,Yes,76,76,Placed,600743.0
8400,8.2,2,3,2,90,4.8,Yes,Yes,80,88,Placed,430428.0
8401,8.2,1,3,0,82,4.7,Yes,Yes,78,85,Placed,633687.0
8402,8.2,0,3,2,83,4.7,Yes,Yes,72,86,NotPlaced,0.0
8403,7.0,1,2,0,77,4.1,No,Yes,66,73,NotPlaced,0.0
8404,8.0,2,3,2,90,4.8,Yes,Yes,84,84,Placed,362289.0
8405,7.5,1,2,1,77,4.7,Yes,Yes,86,88,Placed,365572.0
8406,8.0,2,1,2,80,4.6,Yes,No,77,61,Placed,723902.0
8407,8.5,2,3,2,82,4.4,Yes,Yes,76,65,Placed,564816.0
8408,8.2,1,3,2,88,4.8,Yes,Yes,85,80,Placed,601969.0
8409,8.2,1,3,2,81,4.8,Yes,Yes,75,83,Placed,710956.0
8410,8.2,0,3,2,90,4.2,Yes,No,80,84,NotPlaced,0.0
8411,8.3,2,3,2,90,4.3,Yes,Yes,82,80,Placed,472928.0
8412,7.7,1,3,2,76,4.4,Yes,Yes,61,83,NotPlaced,0.0
8413,7.5,2,3,1,73,4.3,Yes,Yes,78,86,NotPlaced,0.0
8414,7.4,1,1,0,72,3.6,No,No,55,71,NotPlaced,0.0
8415,7.9,1,3,0,85,4.8,Yes,Yes,78,87,Placed,572750.0
8416,7.7,2,3,2,90,4.8,Yes,No,78,81,Placed,572875.0
8417,7.4,2,1,0,80,4.0,Yes,Yes,69,67,NotPlaced,0.0
8418,7.6,1,3,0,78,3.9,Yes,Yes,72,85,NotPlaced,0.0
8419,7.8,1,1,1,83,3.7,No,Yes,64,71,NotPlaced,0.0
8420,7.0,0,3,0,75,3.9,No,No,56,70,Placed,745229.0
8421,8.0,1,3,1,90,4.4,No,Yes,82,67,NotPlaced,0.0
8422,8.3,2,3,2,90,4.8,Yes,Yes,78,85,Placed,447496.0
8423,8.3,0,1,0,90,4.1,No,No,63,66,NotPlaced,0.0
8424,7.4,1,1,0,88,4.0,No,Yes,56,66,NotPlaced,0.0
8425,8.3,1,2,0,78,4.6,Yes,Yes,75,82,Placed,568059.0
8426,7.3,1,2,1,73,4.0,No,No,56,75,NotPlaced,0.0
8427,7.9,0,3,2,80,4.2,Yes,Yes,79,85,Placed,485682.0
8428,8.7,2,3,2,90,4.8,Yes,Yes,74,81,Placed,528968.0
8429,6.9,1,1,1,64,4.6,No,No,55,61,NotPlaced,0.0
8430,7.6,0,1,1,60,3.2,No,No,56,63,NotPlaced,0.0
8431,6.5,0,1,1,66,4.6,No,No,62,66,NotPlaced,0.0
8432,7.5,1,1,0,88,4.6,No,No,55,60,NotPlaced,0.0
8433,7.0,1,1,1,73,4.6,No,No,56,62,NotPlaced,0.0
8434,7.5,0,1,0,89,4.5,No,No,71,62,NotPlaced,0.0
8435,7.9,0,1,0,80,4.8,No,Yes,83,69,NotPlaced,0.0
8436,7.4,1,3,0,70,3.8,No,No,78,86,NotPlaced,0.0
8437,6.5,1,2,1,84,3.8,No,Yes,81,62,NotPlaced,0.0
8438,7.5,1,3,1,84,4.6,No,No,81,62,NotPlaced,0.0
8439,6.8,1,1,0,69,3.9,No,No,62,60,NotPlaced,0.0
8440,7.6,1,2,0,70,4.2,No,No,56,74,NotPlaced,0.0
8441,8.5,2,3,2,90,4.8,Yes,Yes,70,86,Placed,513281.0
8442,6.5,1,1,0,68,4.0,No,Yes,55,69,NotPlaced,0.0
8443,7.4,2,2,0,65,3.9,No,No,55,67,NotPlaced,0.0
8444,6.6,1,3,3,65,4.2,Yes,Yes,55,86,Placed,577961.0
8445,6.5,1,2,0,78,4.5,No,No,64,69,NotPlaced,0.0
8446,8.1,1,3,2,80,4.5,Yes,No,83,84,Placed,315000.0
8447,6.6,2,1,0,74,4.3,No,Yes,56,73,NotPlaced,0.0
8448,8.0,2,3,2,90,4.7,Yes,Yes,76,84,NotPlaced,0.0
8449,6.6,1,1,0,69,3.9,No,Yes,65,66,NotPlaced,0.0
8450,8.4,2,3,3,89,4.6,Yes,Yes,77,85,Placed,605200.0
8451,7.5,1,1,0,74,4.7,No,No,55,64,NotPlaced,0.0
8452,7.4,0,1,0,68,4.1,No,Yes,81,73,NotPlaced,0.0
8453,8.2,2,3,2,90,4.8,Yes,No,76,88,Placed,636824.0
8454,7.6,1,1,0,74,4.5,No,Yes,70,66,NotPlaced,0.0
8455,8.3,0,2,0,85,4.2,No,No,56,67,NotPlaced,0.0
8456,7.4,1,3,2,76,3.7,Yes,Yes,74,83,NotPlaced,0.0
8457,7.6,1,1,0,77,3.7,No,Yes,55,67,Placed,760882.0
8458,7.3,1,2,1,83,3.2,No,Yes,68,71,NotPlaced,0.0
8459,8.3,1,3,3,88,4.0,No,Yes,77,63,Placed,611414.0
8460,7.4,2,0,0,69,4.4,Yes,No,63,60,NotPlaced,0.0
8461,8.2,1,3,2,85,4.6,Yes,Yes,79,86,Placed,513807.0
8462,8.5,1,3,2,90,4.8,Yes,Yes,82,88,Placed,577815.0
8463,8.2,1,3,0,88,4.2,Yes,Yes,66,88,Placed,738438.0
8464,6.5,2,3,1,76,4.3,Yes,No,76,77,NotPlaced,0.0
8465,7.1,0,1,0,73,4.1,No,Yes,55,64,NotPlaced,0.0
8466,7.6,0,1,1,65,4.1,No,No,65,63,NotPlaced,0.0
8467,8.4,2,3,2,90,4.8,Yes,No,82,82,Placed,663317.0
8468,8.5,1,3,2,85,4.6,Yes,Yes,71,84,Placed,531494.0
8469,6.6,0,1,0,68,4.8,No,No,55,71,Placed,437804.0
8470,7.9,1,1,0,90,4.5,Yes,Yes,73,82,Placed,462290.0
8471,7.6,1,2,1,88,4.2,Yes,Yes,73,86,Placed,361815.0
8472,8.4,1,3,2,90,4.2,Yes,Yes,89,88,Placed,550537.0
8473,6.5,1,1,0,77,4.3,No,No,55,66,NotPlaced,0.0
8474,7.3,0,3,0,72,4.4,No,No,66,71,NotPlaced,0.0
8475,8.3,1,3,2,88,4.8,Yes,Yes,77,85,Placed,456555.0
8476,6.5,1,1,0,83,4.6,No,Yes,69,70,NotPlaced,0.0
8477,7.6,1,1,1,63,3.8,No,No,62,60,NotPlaced,0.0
8478,7.2,0,2,0,82,4.8,No,Yes,55,66,NotPlaced,0.0
8479,8.3,2,2,2,87,4.7,Yes,Yes,86,85,Placed,613592.0
8480,7.6,1,2,0,70,3.7,Yes,Yes,63,71,Placed,359584.0
